VNUM	LOCALE_NAME
18076	Great Bear Belt +6
18077	Great Bear Belt +7
18078	Great Bear Belt +8
18079	Great Bear Belt +9
18080	Souls Belt +0
18081	Souls Belt +1
18082	Souls Belt +2
18083	Souls Belt +3
18084	Souls Belt +4
18085	Souls Belt +5
18086	Souls Belt +6
18087	Souls Belt +7
18088	Souls Belt +8
18089	Souls Belt +9
18090	Tourmaline Belt+0
18091	Tourmaline Belt+1
18092	Tourmaline Belt+2
18093	Tourmaline Belt+3
18094	Tourmaline Belt+4
18095	Tourmaline Belt+5
18096	Tourmaline Belt+6
18097	Tourmaline Belt+7
18098	Tourmaline Belt+8
18099	Tourmaline Belt+9
18900	Red Flame Stone
19290	Zodiac Armour+0
19291	Zodiac Armour+1
19292	Zodiac Armour+2
19293	Zodiac Armour+3
19294	Zodiac Armour+4
19295	Zodiac Armour+5
19296	Zodiac Armour+6
19297	Zodiac Armour+7
19298	Zodiac Armour+8
19299	Zodiac Armour+9
19490	Zodiac Suit+0
19491	Zodiac Suit+1
19492	Zodiac Suit+2
19493	Zodiac Suit+3
19494	Zodiac Suit+4
19495	Zodiac Suit+5
19496	Zodiac Suit+6
19497	Zodiac Suit+7
19498	Zodiac Suit+8
19499	Zodiac Suit+9
19690	Zodiac Plate Armour+0
19691	Zodiac Plate Armour+1
19692	Zodiac Plate Armour+2
19693	Zodiac Plate Armour+3
19694	Zodiac Plate Armour+4
19695	Zodiac Plate Armour+5
19696	Zodiac Plate Armour+6
19697	Zodiac Plate Armour+7
19698	Zodiac Plate Armour+8
19699	Zodiac Plate Armour+9
19890	Zodiac Clothing+0
19891	Zodiac Clothing+1
19892	Zodiac Clothing+2
19893	Zodiac Clothing+3
19894	Zodiac Clothing+4
19895	Zodiac Clothing+5
19896	Zodiac Clothing+6
19897	Zodiac Clothing+7
19898	Zodiac Clothing+8
19899	Zodiac Clothing+9
20000	Devil's Horn Armour+0
20001	Devil's Horn Armour+1
20002	Devil's Horn Armour+2
20003	Devil's Horn Armour+3
20004	Devil's Horn Armour+4
20005	Devil's Horn Armour+5
20006	Devil's Horn Armour+6
20007	Devil's Horn Armour+7
20008	Devil's Horn Armour+8
20009	Devil's Horn Armour+9
20250	Dragon Rider Suit+0
20251	Dragon Rider Suit+1
20252	Dragon Rider Suit+2
20253	Dragon Rider Suit+3
20254	Dragon Rider Suit+4
20255	Dragon Rider Suit+5
20256	Dragon Rider Suit+6
20257	Dragon Rider Suit+7
20258	Dragon Rider Suit+8
20259	Dragon Rider Suit+9
20500	Bone Plated Armour+0
20501	Bone Plated Armour+1
20502	Bone Plated Armour+2
20503	Bone Plated Armour+3
20504	Bone Plated Armour+4
20505	Bone Plated Armour+5
20506	Bone Plated Armour+6
20507	Bone Plated Armour+7
20508	Bone Plated Armour+8
20509	Bone Plated Armour+9
20750	Golden Clothing+0
20751	Golden Clothing+1
20752	Golden Clothing+2
20753	Golden Clothing+3
20754	Golden Clothing+4
20755	Golden Clothing+5
20756	Golden Clothing+6
20757	Golden Clothing+7
20758	Golden Clothing+8
20759	Golden Clothing+9
20760	Aurora Armour+0
20761	Aurora Armour+1
20762	Aurora Armour+2
20763	Aurora Armour+3
20764	Aurora Armour+4
20765	Aurora Armour+5
20766	Aurora Armour+6
20767	Aurora Armour+7
20768	Aurora Armour+8
20769	Aurora Armour+9
20770	Ambush Suit+0
20771	Ambush Suit+1
20772	Ambush Suit+2
20773	Ambush Suit+3
20774	Ambush Suit+4
20775	Ambush Suit+5
20776	Ambush Suit+6
20777	Ambush Suit+7
20778	Ambush Suit+8
20779	Ambush Suit+9
20780	Devil Claw Armour+0
20781	Devil Claw Armour+1
20782	Devil Claw Armour+2
20783	Devil Claw Armour+3
20784	Devil Claw Armour+4
20785	Devil Claw Armour+5
20786	Devil Claw Armour+6
20787	Devil Claw Armour+7
20788	Devil Claw Armour+8
20789	Devil Claw Armour+9
20790	Clothing of Faith+0
20791	Clothing of Faith+1
20792	Clothing of Faith+2
20793	Clothing of Faith+3
20794	Clothing of Faith+4
20795	Clothing of Faith+5
20796	Clothing of Faith+6
20797	Clothing of Faith+7
20798	Clothing of Faith+8
20799	Clothing of Faith+9
20800	Shadow Warrior Armour+0
20801	Shadow Warrior Armour+1
20802	Shadow Warrior Armour+2
20803	Shadow Warrior Armour+3
20804	Shadow Warrior Armour+4
20805	Shadow Warrior Armour+5
20806	Shadow Warrior Armour+6
20807	Shadow Warrior Armour+7
20808	Shadow Warrior Armour+8
20809	Shadow Warrior Armour+9
20810	Magma Glow Armour+0
20811	Magma Glow Armour+1
20812	Magma Glow Armour+2
20813	Magma Glow Armour+3
20814	Magma Glow Armour+4
20815	Magma Glow Armour+5
20816	Magma Glow Armour+6
20817	Magma Glow Armour+7
20818	Magma Glow Armour+8
20819	Magma Glow Armour+9
20820	Blood Moon Suit+0
20821	Blood Moon Suit+1
20822	Blood Moon Suit+2
20823	Blood Moon Suit+3
20824	Blood Moon Suit+4
20825	Blood Moon Suit+5
20826	Blood Moon Suit+6
20827	Blood Moon Suit+7
20828	Blood Moon Suit+8
20829	Blood Moon Suit+9
20830	Hellrider Armour+0
20831	Hellrider Armour+1
20832	Hellrider Armour+2
20833	Hellrider Armour+3
20834	Hellrider Armour+4
20835	Hellrider Armour+5
20836	Hellrider Armour+6
20837	Hellrider Armour+7
20838	Hellrider Armour+8
20839	Hellrider Armour+9
20840	Fire Clothing+0
20841	Fire Clothing+1
20842	Fire Clothing+2
20843	Fire Clothing+3
20844	Fire Clothing+4
20845	Fire Clothing+5
20846	Fire Clothing+6
20847	Fire Clothing+7
20848	Fire Clothing+8
20849	Fire Clothing+9
20850	Agate Plate Armour+0
20851	Agate Plate Armour+1
20852	Agate Plate Armour+2
20853	Agate Plate Armour+3
20854	Agate Plate Armour+4
20855	Agate Plate Armour+5
20856	Agate Plate Armour+6
20857	Agate Plate Armour+7
20858	Agate Plate Armour+8
20859	Agate Plate Armour+9
20860	Whalebone Armour+0
20861	Whalebone Armour+1
20862	Whalebone Armour+2
20863	Whalebone Armour+3
20864	Whalebone Armour+4
20865	Whalebone Armour+5
20866	Whalebone Armour+6
20867	Whalebone Armour+7
20868	Whalebone Armour+8
20869	Whalebone Armour+9
20870	Metamorphosis Suit+0
20871	Metamorphosis Suit+1
20872	Metamorphosis Suit+2
20873	Metamorphosis Suit+3
20874	Metamorphosis Suit+4
20875	Metamorphosis Suit+5
20876	Metamorphosis Suit+6
20877	Metamorphosis Suit+7
20878	Metamorphosis Suit+8
20879	Metamorphosis Suit+9
20880	Ghost Lantern Armour+0
20881	Ghost Lantern Armour+1
20882	Ghost Lantern Armour+2
20883	Ghost Lantern Armour+3
20884	Ghost Lantern Armour+4
20885	Ghost Lantern Armour+5
20886	Ghost Lantern Armour+6
20887	Ghost Lantern Armour+7
20888	Ghost Lantern Armour+8
20889	Ghost Lantern Armour+9
20890	Clothing of Harmony+0
20891	Clothing of Harmony+1
20892	Clothing of Harmony+2
20893	Clothing of Harmony+3
20894	Clothing of Harmony+4
20895	Clothing of Harmony+5
20896	Clothing of Harmony+6
20897	Clothing of Harmony+7
20898	Clothing of Harmony+8
20899	Clothing of Harmony+9
20900	Moonstone Plate Armour+0
20901	Moonstone Plate Armour+1
20902	Moonstone Plate Armour+2
20903	Moonstone Plate Armour+3
20904	Moonstone Plate Armour+4
20905	Moonstone Plate Armour+5
20906	Moonstone Plate Armour+6
20907	Moonstone Plate Armour+7
20908	Moonstone Plate Armour+8
20909	Moonstone Plate Armour+9
20910	Fallout Armour+0
20911	Fallout Armour+1
20912	Fallout Armour+2
20913	Fallout Armour+3
20914	Fallout Armour+4
20915	Fallout Armour+5
20916	Fallout Armour+6
20917	Fallout Armour+7
20918	Fallout Armour+8
20919	Fallout Armour+9
20920	Night of Death Suit+0
20921	Night of Death Suit+1
20922	Night of Death Suit+2
20923	Night of Death Suit+3
20924	Night of Death Suit+4
20925	Night of Death Suit+5
20926	Night of Death Suit+6
20927	Night of Death Suit+7
20928	Night of Death Suit+8
20929	Night of Death Suit+9
20930	Black Fire Armour+0
20931	Black Fire Armour+1
20932	Black Fire Armour+2
20933	Black Fire Armour+3
20934	Black Fire Armour+4
20935	Black Fire Armour+5
20936	Black Fire Armour+6
20937	Black Fire Armour+7
20938	Black Fire Armour+8
20939	Black Fire Armour+9
20940	Moon Clothing+0
20941	Moon Clothing+1
20942	Moon Clothing+2
20943	Moon Clothing+3
20944	Moon Clothing+4
20945	Moon Clothing+5
20946	Moon Clothing+6
20947	Moon Clothing+7
20948	Moon Clothing+8
20949	Moon Clothing+9
20950	Onyx Plate Armour+0
20951	Onyx Plate Armour+1
20952	Onyx Plate Armour+2
20953	Onyx Plate Armour+3
20954	Onyx Plate Armour+4
20955	Onyx Plate Armour+5
20956	Onyx Plate Armour+6
20957	Onyx Plate Armour+7
20958	Onyx Plate Armour+8
20959	Onyx Plate Armour+9
21000	Divine Wind Armour+0
21001	Divine Wind Armour+1
21002	Divine Wind Armour+2
21003	Divine Wind Armour+3
21004	Divine Wind Armour+4
21005	Divine Wind Armour+5
21006	Divine Wind Armour+6
21007	Divine Wind Armour+7
21008	Divine Wind Armour+8
21009	Divine Wind Armour+9
21010	Hurricane Plate Armour+0
21011	Hurricane Plate Armour+1
21012	Hurricane Plate Armour+2
21013	Hurricane Plate Armour+3
21014	Hurricane Plate Armour+4
21015	Hurricane Plate Armour+5
21016	Hurricane Plate Armour+6
21017	Hurricane Plate Armour+7
21018	Hurricane Plate Armour+8
21019	Hurricane Plate Armour+9
21020	Malachite Plate Armour+0
21021	Malachite Plate Armour+1
21022	Malachite Plate Armour+2
21023	Malachite Plate Armour+3
21024	Malachite Plate Armour+4
21025	Malachite Plate Armour+5
21026	Malachite Plate Armour+6
21027	Malachite Plate Armour+7
21028	Malachite Plate Armour+8
21029	Malachite Plate Armour+9
21030	Rainstorm Plate Armour+0
21031	Rainstorm Plate Armour+1
21032	Rainstorm Plate Armour+2
21033	Rainstorm Plate Armour+3
21034	Rainstorm Plate Armour+4
21035	Rainstorm Plate Armour+5
21036	Rainstorm Plate Armour+6
21037	Rainstorm Plate Armour+7
21038	Rainstorm Plate Armour+8
21039	Rainstorm Plate Armour+9
21040	Bronze Plate Armour+0
21041	Bronze Plate Armour+1
21042	Bronze Plate Armour+2
21043	Bronze Plate Armour+3
21044	Bronze Plate Armour+4
21045	Bronze Plate Armour+5
21046	Bronze Plate Armour+6
21047	Bronze Plate Armour+7
21048	Bronze Plate Armour+8
21049	Bronze Plate Armour+9
21050	Hobgoblin Plate Armour+0
21051	Hobgoblin Plate Armour+1
21052	Hobgoblin Plate Armour+2
21053	Hobgoblin Plate Armour+3
21054	Hobgoblin Plate Armour+4
21055	Hobgoblin Plate Armour+5
21056	Hobgoblin Plate Armour+6
21057	Hobgoblin Plate Armour+7
21058	Hobgoblin Plate Armour+8
21059	Hobgoblin Plate Armour+9
21060	Firellium Plate Armour+0
21061	Firellium Plate Armour+1
21062	Firellium Plate Armour+2
21063	Firellium Plate Armour+3
21064	Firellium Plate Armour+4
21065	Firellium Plate Armour+5
21066	Firellium Plate Armour+6
21067	Firellium Plate Armour+7
21068	Firellium Plate Armour+8
21069	Firellium Plate Armour+9
21070	Nightshade Armour+0
21071	Nightshade Armour+1
21072	Nightshade Armour+2
21073	Nightshade Armour+3
21074	Nightshade Armour+4
21075	Nightshade Armour+5
21076	Nightshade Armour+6
21077	Nightshade Armour+7
21078	Nightshade Armour+8
21079	Nightshade Armour+9
21080	Ranger Armour+0
21081	Ranger Armour+1
21082	Ranger Armour+2
21083	Ranger Armour+3
21084	Ranger Armour+4
21085	Ranger Armour+5
21086	Ranger Armour+6
21087	Ranger Armour+7
21088	Ranger Armour+8
21089	Ranger Armour+9
21090	Warlord Armour+0
21091	Warlord Armour+1
21092	Warlord Armour+2
21093	Warlord Armour+3
21094	Warlord Armour+4
21095	Warlord Armour+5
21096	Warlord Armour+6
21097	Warlord Armour+7
21098	Warlord Armour+8
21099	Warlord Armour+9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21200	Zodiac Harness+0
21201	Zodiac Harness+1
21202	Zodiac Harness+2
21203	Zodiac Harness+3
21204	Zodiac Harness+4
21205	Zodiac Harness+5
21206	Zodiac Harness+6
21207	Zodiac Harness+7
21208	Zodiac Harness+8
21209	Zodiac Harness+9
21500	Skeleton Helmet+0
21501	Skeleton Helmet+1
21502	Skeleton Helmet+2
21503	Skeleton Helmet+3
21504	Skeleton Helmet+4
21505	Skeleton Helmet+5
21506	Skeleton Helmet+6
21507	Skeleton Helmet+7
21508	Skeleton Helmet+8
21509	Skeleton Helmet+9
21510	Ebon Cloth Helmet+0
21511	Ebon Cloth Helmet+1
21512	Ebon Cloth Helmet+2
21513	Ebon Cloth Helmet+3
21514	Ebon Cloth Helmet+4
21515	Ebon Cloth Helmet+5
21516	Ebon Cloth Helmet+6
21517	Ebon Cloth Helmet+7
21518	Ebon Cloth Helmet+8
21519	Ebon Cloth Helmet+9
21520	Thunder Helmet+0
21521	Thunder Helmet+1
21522	Thunder Helmet+2
21523	Thunder Helmet+3
21524	Thunder Helmet+4
21525	Thunder Helmet+5
21526	Thunder Helmet+6
21527	Thunder Helmet+7
21528	Thunder Helmet+8
21529	Thunder Helmet+9
21530	Godsend Helmet+0
21531	Godsend Helmet+1
21532	Godsend Helmet+2
21533	Godsend Helmet+3
21534	Godsend Helmet+4
21535	Godsend Helmet+5
21536	Godsend Helmet+6
21537	Godsend Helmet+7
21538	Godsend Helmet+8
21539	Godsend Helmet+9
21540	Viridian Wood Helmet+0
21541	Viridian Wood Helmet+1
21542	Viridian Wood Helmet+2
21543	Viridian Wood Helmet+3
21544	Viridian Wood Helmet+4
21545	Viridian Wood Helmet+5
21546	Viridian Wood Helmet+6
21547	Viridian Wood Helmet+7
21548	Viridian Wood Helmet+8
21549	Viridian Wood Helmet+9
21550	Dragonhorn Helmet +0
21551	Dragonhorn Helmet +1
21552	Dragonhorn Helmet +2
21553	Dragonhorn Helmet +3
21554	Dragonhorn Helmet +4
21555	Dragonhorn Helmet +5
21556	Dragonhorn Helmet +6
21557	Dragonhorn Helmet +7
21558	Dragonhorn Helmet +8
21559	Dragonhorn Helmet +9
21900	Durendal's Bane
21901	Vorpal Dagger
21902	Dreamcatcher
21903	Orc Slayer
21904	Elven Kiss
21905	Widow's Fan
21906	Thunder & Lightning
21910	Scorching Cruelty
21911	Elven Fang
21912	Sorrow's Sting
21913	Obsidian Cleaver
21914	Call of the Valkyrie
21915	Silent Curse
21916	Raptors
21920	Destiny's Edge
21921	Windspike
21922	Dragon's Whisper
21923	Covenant of Blood
21924	Stormcaller
21925	Shadowdancer
21926	Slice & Dice
21930	Soulripper
21931	Soulslicer
21932	Stormbringer
21933	The Verdict
21934	Thundrous Echo
21935	Whispering Death
21936	Soulshredder
21940	Song of Steel
21941	Lunar Lancet
21942	Umbral Surge
21943	Armageddon
21944	Honour's Knell
21945	Ravenclaw
21946	Destiny of Pain
21950	Balmung's Legacy
21951	Death Fairy
21952	Titancall
21953	Thunderbrand
21954	Screaming Fury
21955	Belial's Tessen
21956	Torment's Talons
21960	Askalahel
21961	Fury's Thorn
21962	Divine Zephyr
21963	Götterdämmerung
21964	Coup de Grâce
21965	Nexus
21966	Tiger Toes
21970	Requiem
21971	King's Lament
21972	Ependrion
21973	Brachindul
21974	Mortal Kiss
21975	Kor-Glâsh
21976	Carnifex
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Town Scroll
22001	Back to town
22010	Scroll of the Location
22011	Scroll of the Location
22020	Paper
22030	Teleport Scroll
22040	Life Scroll
22050	Incarnation Scroll
25040	Blessing Scroll
25041	Magic Stone
25042	Ritual Stone
25100	Spirit Stone Scroll
25101	Slice of Cake
25102	Anniversary Chest
25103	Party Flag
25104	Anniversary Flag
25105	Anniversary Coin
25106	Fish Jigsaw Chest
25107	Fish Jigsaw Chest Deluxe
25108	Bronze Decimus Chest
25109	Silver Decimus Chest
25110	Golden Decimus Chest
27001	Red Potion (S)
27002	Red Potion (M)
27003	Red Potion (L)
27004	Blue Potion (S)
27005	Blue Potion (M)
27006	Blue Potion (L)
27051	Red Potion (S)
27052	Blue Potion (S)
27053	Green Potion (S)
27054	Purple Potion (S)
27100	Green Potion (S)
27101	Green Potion (M)
27102	Green Potion (L)
27103	Purple Potion (S)
27104	Purple Potion (M)
27105	Purple Potion (L)
27110	Green Potion (S)
27111	Green Potion (M)
27112	Green Potion (L)
27113	Purple Potion (S)
27114	Purple Potion (M)
27115	Purple Potion (L)
27116	Pink Potion (S)
27117	Pink Potion (M)
27118	Pink Potion (L)
27119	Sky Blue Potion (S)
27120	Sky Blue Potion (M)
27121	Sky Blue Potion (L)
27122	Red Potion (S)
27123	Green Potion (S)
27124	Bandage
27125	Battle Potion
27201	Red Potion (S)
27202	Red Potion (M)
27203	Red Potion (L)
27204	Blue Potion (S)
27205	Blue Potion (M)
27206	Blue Potion (L)
27207	Green Potion (S)
27208	Green Potion (M)
27209	Green Potion (L)
27210	Purple Potion (S)
27211	Purple Potion (M)
27212	Purple Potion (L)
27400	Fishing Pole+1
27410	Fishing Pole+2
27420	Fishing Pole+3
27430	Fishing Pole+4
27440	Fishing Pole+5
27450	Fishing Pole+6
27460	Fishing Pole+7
27470	Fishing Pole+8
27480	Fishing Pole+9
27490	Fishing Pole+10
27500	Fishing Pole+11
27510	Fishing Pole+12
27520	Fishing Pole+13
27530	Fishing Pole+14
27540	Fishing Pole+15
27550	Fishing Pole+16
27560	Fishing Pole+17
27570	Fishing Pole+18
27580	Fishing Pole+19
27590	Fishing Pole+20
27600	Bonfire
27610	Fishing Marble
27620	Fishing Book
27799	Fishbones
27800	Paste
27801	Worm
27802	Minnow
27803	Zander
27804	Mandarin Fish
27805	Large Zander
27806	Carp
27807	Salmon
27808	Grass Carp
27809	Brook Trout
27810	Eel
27811	Rainbow Trout
27812	River Trout
27813	Rudd
27814	Perch
27815	Tenchi
27816	Catfish
27817	Loach
27818	Lotus Fish
27819	Sweetfish
27820	Smelt
27821	Shiri
27822	Mirror Carp
27823	Goldfish
27833	Dead Zander
27834	Dead Mandarin Fish
27835	Dead Large Zander
27836	Dead Carp
27837	Dead Salmon
27838	Dead Grass Carp
27839	Dead Brook Trout
27840	Dead Eel
27841	Dead Rainbow Trout
27842	Dead River Trout
27843	Dead Rudd
27844	Dead Perch
27845	Dead Tenchi
27846	Dead Catfish
27847	Dead Loach
27848	Dead Lotus Fish
27849	Dead Sweet Fish
27850	Dead Smelt
27851	Dead Shiri
27852	Dead Mirror Carp
27853	Dead Goldfish
27863	Grilled Zander
27864	Grilled Mandarin Fish
27865	Grilled Large Zander
27866	Grilled Carp
27867	Grilled Salmon
27868	Grilled Grass Carp
27869	Grilled Brook Trout
27870	Grilled Eel
27871	Grilled Rainbow Trout
27872	Grilled River Trout
27873	Grilled Rudd
27874	Grilled Perch
27875	Grilled Tenchi
27876	Grilled Catfish
27877	Grilled Loach
27878	Grilled Lotus Fish
27879	Grilled Sweetfish
27880	Grilled Smelt
27881	Grilled Shiri
27882	Grilled Mirror Carp
27883	Grilled Goldfish
27987	Clam
27988	Treasure Map
27989	Compass for Metin Stones
27990	Piece of Stone
27991	Water Stone
27992	White Pearl
27993	Blue Pearl
27994	Blood-Red Pearl
27995	Empty Bottle
27996	Poison Bottle
27997	Vitality Marble
27998	Alchemy Pouch
27999	Spirit Stone Pouch
28000	Stone of Massacre+0
28004	Stone of Paranoia+0
28008	Stone of Trauma+0
28012	Stone against Lycans+0
28030	Stone of Penetration+0
28031	Stone of Deathblow+0
28032	Stone of Cooldown+0
28033	Stone against Warriors+0
28034	Stone against Ninjas+0
28035	Stone against Suras+0
28036	Stone against Shamans+0
28037	Stone of Monsters+0
28038	Stone of Evasion+0
28039	Stone of Ducking+0
28040	Stone of Magic+0
28041	Stone of Vitality+0
28042	Stone of Defence+0
28043	Stone of Haste+0
28044	Anti-Magic Stone+0
28045	Anti-Magic Stone+0
28100	Stone of Massacre+0
28104	Stone of Paranoia+0
28108	Stone of Trauma+0
28112	Stone against Lycans+1
28130	Stone of Penetration+1
28131	Stone of Deathblow+1
28132	Stone of Cooldown+1
28133	Stone against Warriors+1
28134	Stone against Ninjas+1
28135	Stone against Suras+1
28136	Stone against Shamans+1
28137	Stone of Monsters+1
28138	Stone of Evasion+1
28139	Stone of Ducking+1
28140	Stone of Magic+1
28141	Stone of Vitality+1
28142	Stone of Defence+1
28143	Stone of Haste+1
28144	Anti-Magic Stone+1
28145	Anti-Magic Stone+1
28200	Stone of  Massacre+2
28204	Stone of Paranoia+2
28208	Stone of Trauma+2
28212	Stone against Lycans+2
28230	Stone of Penetration+2
28231	Stone of Deathblow+2
28232	Stone of Cooldown+2
28233	Stone against Warriors+2
28234	Stone against Ninjas+2
28235	Stone against Suras+2
28236	Stone against Shamans+2
28237	Stone of Monsters+2
28238	Stone of Evasion+2
28239	Stone of Ducking+2
28240	Stone of Magic+2
28241	Stone of Vitality+2
28242	Stone of Defence+2
28243	Stone of Haste+2
28244	Anti-Magic Stone+2
28245	Anti-Magic Stone+2
28300	Stone of Massacre+0
28304	Stone of Paranoia+0
28308	Stone of Trauma+0
28312	Stone against Lycans+3
28330	Stone of Penetration+3
28331	Stone of Deathblow+3
28332	Stone of Cooldown+3
28333	Stone against Warriors+3
28334	Stone against Ninjas+3
28335	Stone against Suras+3
28336	Stone against Shamans+3
28337	Stone of Monsters+3
28338	Stone of Evasion+3
28339	Stone of Ducking+3
28340	Stone of Magic+3
28341	Stone of Vitality+3
28342	Stone of Defence+3
28343	Stone of Haste+3
28344	Anti-Magic Stone+3
28345	Anti-Magic Stone+3
28400	Stone of Massacre+0
28404	Stone of Paranoia+0
28408	Stone of Trauma+0
28412	Stone against Lycans+4
28430	Stone of Penetration+4
28431	Stone of Deathblow+4
28432	Stone of Cooldown+4
28433	Stone against Warriors+4
28434	Stone against Ninjas+4
28435	Stone against Suras+4
28436	Stone against Shamans+4
28437	Stone of Monsters+4
28438	Stone of Evasion+4
28439	Stone of Ducking+4
28440	Stone of Magic+4
28441	Stone of Vitality+4
28442	Stone of Defence+4
28443	Stone of Haste+4
28444	Anti-Magic Stone+4
28445	Anti-Magic Stone+4
28500	Stone of Massacre+0
28504	Stone of Paranoia+0
28508	Stone of Trauma+5
28512	Stone of Stupidity+5
28530	Stone of Penetration+5
28531	Stone of Deathblow+5
28532	Stone of Cooldown+5
28533	Stone against Warriors+5
28534	Stone against Ninjas+5
28535	Stone against Suras+5
28536	Stone against Shamans+5
28537	Stone of Monsters+5
28538	Stone of Evasion+5
28539	Stone of Ducking+5
28540	Stone of Magic+5
28541	Stone of Vitality+5
28542	Stone of Defence+5
28543	Stone of Haste+5
28600	Stone of Penetration+6
28601	Stone of Deathblow+6
28602	Stone of Cooldown+6
28603	Stone against Warriors+6
28604	Stone against Ninjas+6
28605	Stone against Suras+6
28606	Stone against Shamans+6
28607	Stone of Monsters+6
28608	Stone of Evasion+6
28609	Stone of Ducking+6
28610	Stone of Magic+6
28611	Stone of Vitality+6
28612	Stone of Defence+6
28613	Stone of Haste+6
28630	Aqua Stone Penetration+5
28631	Aqua Stone Deathblow+5
28632	Aqua Stone Cooldown+5
28633	Aqua Stone Warriors+5
28634	Aqua Stone Ninjas+5
28635	Aqua Stone Suras+5
28636	Aqua Stone Shamans+5
28637	Aqua Stone Monsters+5
28638	Aqua Stone Evasion+5
28639	Aqua Stone Ducking+5
28640	Aqua Stone Magic+5
28641	Aqua Stone Vitality+5
28642	Aqua Stone Defence+5
28643	Aqua Stone Haste+5
28700	Stone of Penetration+7
28701	Stone of Deathblow+7
28702	Stone of Cooldown+7
28703	Stone against Warriors+7
28704	Stone against Ninjas+7
28705	Stone against Suras+7
28706	Stone against Shamans+7
28707	Stone of  Monsters+7
28708	Stone of Evasion+7
28709	Stone of Ducking+7
28710	Stone of Magic+7
28711	Stone of Vitality+7
28712	Stone of Defence+7
28713	Stone of Haste+7
28730	Aqua Stone Penetration+7
28731	Aqua Stone Deathblow+7
28732	Aqua Stone Cooldown+7
28733	Aqua Stone Warriors+7
28734	Aqua Stone Ninjas+7
28735	Aqua Stone Suras+7
28736	Aqua Stone Shamans+7
28737	Aqua Stone Monsters+7
28738	Aqua Stone Evasion+7
28739	Aqua Stone Ducking+7
28740	Aqua Stone Magic+7
28741	Aqua Stone Vitality+7
28742	Aqua Stone Defence+7
28743	Aqua Stone Haste+7
28800	Stone of Penetration+8
28801	Stone of Deathblow+8
28802	Stone of Cooldown+8
28803	Stone against Warriors+8
28804	Stone against Ninjas+8
28805	Stone against Suras+8
28806	Stone against Shamans+8
28807	Stone of Monsters+8
28808	Stone of Evasion+8
28809	Stone of Ducking+8
28810	Stone of Magic+8
28811	Stone of Vitality+8
28812	Stone of Defence+8
28813	Stone of Haste+8
28830	Aqua Stone Penetration+8
28831	Aqua Stone Deathblow+8
28832	Aqua Stone Cooldown+8
28833	Aqua Stone Warriors+8
28834	Aqua Stone Ninjas+8
28835	Aqua Stone Suras+8
28836	Aqua Stone Shamans+8
28837	Aqua Stone Monsters+8
28838	Aqua Stone Evasion+8
28839	Aqua Stone Ducking+8
28840	Aqua Stone Magic+8
28841	Aqua Stone Vitality+8
28842	Aqua Stone Defence+8
28843	Aqua Stone Haste+8
28900	Stone of Penetration+9
28901	Stone of Deathblow+9
28902	Stone of Cooldown+9
28903	Stone against Warriors+9
28904	Stone against Ninjas+9
28905	Stone against Suras+9
28906	Stone against Shamans+9
28907	Stone of Monsters+9
28908	Stone of Evasion+9
28909	Stone of Ducking+9
28910	Stone of Magic+9
28911	Stone of Vitality+9
28912	Stone of Defence+9
28913	Stone of Haste+9
28930	Aqua Stone Penetration+9
28931	Aqua Stone Deathblow+9
28932	Aqua Stone Cooldown+9
28933	Aqua Stone Warriors+9
28934	Aqua Stone Ninjas+9
28935	Aqua Stone Suras+9
28936	Aqua Stone Shamans+9
28937	Aqua Stone Monsters+9
28938	Aqua Stone Evasion+9
28939	Aqua Stone Ducking+9
28940	Aqua Stone Magic+9
28941	Aqua Stone Vitality+9
28942	Aqua Stone Defence+9
28943	Aqua Stone Haste+9
28960	Piece of Broken Stone
29001	Scallop
29002	Blue Scallop
29003	Yellow Scallop
29004	Red Scallop
29005	Green Scallop
29006	Yellow Tartar
29007	Blue Tartar
29008	Blue Holy Water
29009	Yellow Holy Water
29010	Red Holy Water
29011	Green Holy Water
29012	Dark Blue Hand of God
29013	Dark Yellow Hand of God
29014	Magenta Hand of God
29015	Dark Green Hand of God
29101	Pickaxe+0
29102	Pickaxe+1
29103	Pickaxe+2
29104	Pickaxe+3
29105	Pickaxe+4
29106	Pickaxe+5
29107	Pickaxe+6
29108	Pickaxe+7
29109	Pickaxe+8
29110	Pickaxe+9
30000	Barley
30001	Letter
30002	Fried Sausage
30003	Pig Nose
30004	Wild Boar Tooth
30005	Piece of Broken Armour
30006	Orc Tooth
30007	Orc Amulet
30008	Esoteric Primer
30009	Unknown Medicine
30010	Bear Gall
30011	Ball
30012	Wine Bottle
30013	Liquor Jug
30014	Yeti Fur
30015	Demon's Keepsake
30016	Demon's Gem
30017	Ornamental Hairpin
30018	Red Hairband
30019	Flaming Mane
30020	Peach Seed
30021	Piece of Gem
30022	Snake Tail
