VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
5125	??? ????	S_KNIGHT	MONSTER	MELEE	53	0	AGGR	0	ANIMAL		0	monkey	0	69	52	34	17	108	132	7618	7	10	0	0	3360	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5126	??? ????	S_KNIGHT	MONSTER	MELEE	54	0	AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	109	133	7858	7	10	0	0	3440	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	2	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5127	??? ?????	S_KNIGHT	MONSTER	MELEE	54	0	AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	119	146	15715	7	10	0	0	12900	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5124	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5131	??? ??? ??	PAWN	MONSTER	MELEE	22	0	AGGR	0	ANIMAL		0	monkey	0	32	24	16	8	67	82	681	3	5	0	0	249	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5132	??? ??? ????	S_PAWN	MONSTER	RANGE	25	0	AGGR	0	ANIMAL		0	monkey	0	35	26	18	9	73	89	975	7	5	0	0	339	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	-30	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5133	??? ??? ????	KNIGHT	MONSTER	MELEE	27	0	AGGR	0	ANIMAL		0	monkey	0	38	28	19	9	68	103	1444	12	10	0	0	610	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5134	??? ??? ???	S_KNIGHT	MONSTER	MELEE	29	0	AGGR	0	ANIMAL		0	monkey	0	40	30	20	10	63	117	2478	7	10	0	0	1310	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5141	??? ??? ??	PAWN	MONSTER	MELEE	35	0	AGGR	0	ANIMAL		0	monkey	0	47	35	24	12	93	114	1284	3	5	0	0	395	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5142	??? ??? ????	S_PAWN	MONSTER	RANGE	37	0	AGGR	0	ANIMAL		0	monkey	0	50	37	25	12	98	119	1670	7	5	0	0	501	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5143	??? ??? ????	KNIGHT	MONSTER	MELEE	39	0	AGGR	0	ANIMAL		0	monkey	0	52	39	26	13	102	124	2406	12	10	0	0	879	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5144	??? ??? ???	S_KNIGHT	MONSTER	MELEE	40	0	AGGR	0	ANIMAL		0	monkey	0	53	40	27	13	104	127	3906	7	10	0	0	1803	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5145	??? ??? ????	S_KNIGHT	MONSTER	MELEE	41	0	AGGR	0	ANIMAL		0	monkey	0	55	41	27	14	104	130	4206	7	10	0	0	1848	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5146	??? ??? ?????	S_KNIGHT	MONSTER	MELEE	42	0	AGGR	0	ANIMAL		0	monkey	0	56	42	28	14	120	146	8412	7	10	0	0	6930	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5114	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5151	??? ??? ??	PAWN	MONSTER	MELEE	45	0	AGGR	0	ANIMAL		0	monkey	0	59	44	30	15	114	139	1872	3	5	0	0	507	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5152	??? ??? ????	S_PAWN	MONSTER	RANGE	47	0	AGGR	0	ANIMAL		0	monkey	0	62	46	31	15	105	157	2406	7	5	0	0	635	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5153	??? ??? ????	KNIGHT	MONSTER	MELEE	49	0	AGGR	0	ANIMAL		0	monkey	0	64	48	32	16	95	176	3429	12	10	0	0	1103	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5154	??? ??? ???	S_KNIGHT	MONSTER	MELEE	52	0	AGGR	0	ANIMAL		0	monkey	0	68	51	34	17	128	157	5904	7	10	0	0	2341	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5155	??? ??? ????	S_KNIGHT	MONSTER	MELEE	53	0	AGGR	0	ANIMAL		0	monkey	0	69	52	34	17	130	158	6094	7	10	0	0	2352	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5156	??? ??? ????	S_KNIGHT	MONSTER	MELEE	54	0	AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	131	160	6286	7	10	0	0	2408	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	2	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5157	??? ??? ?????	S_KNIGHT	MONSTER	MELEE	54	0	AGGR	0	ANIMAL		0	monkey	0	70	53	35	17	143	175	12572	7	10	0	0	9030	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5124	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5161	????	BOSS	MONSTER	MELEE	30	0	AGGR	0	ANIMAL	"STUN,SLOW,CURSE,TERROR"	0	stone_monkey	0	41	31	21	10	69	85	12960	10	10	0	0	19360	59	100	180	100	2000	150	0	0	0	3	0	0	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5162	????	BOSS	MONSTER	MELEE	43	0	AGGR	0	ANIMAL	"STUN,SLOW,CURSE,TERROR"	0	gold_monkey	0	57	43	28	14	115	152	21800	10	10	0	0	27680	70	100	180	100	2000	150	0	0	0	0	0	3	0	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5163	????	BOSS	MONSTER	MELEE	55	0	AGGR	0	ANIMAL	"STUN,SLOW,CURSE,TERROR"	0	god_monkey	0	71	53	36	18	125	167	32410	10	10	0	0	35360	84	100	180	100	2000	150	0	0	0	3	0	3	5	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	2	5126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5201	들개	PAWN	MONSTER	MELEE	1	0		0	ANIMAL		0	stray_dog	0	3	6	5	2	20	24	123	3	2	0	0	4	4	110	100	0	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5202	멧돼지	PAWN	MONSTER	MELEE	3	0		0	ANIMAL		0	wild_boar	0	4	6	7	2	23	28	130	3	2	0	0	5	5	90	100	25	2000	150	0	0	0	0	0	0	5	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5203	붉은 멧돼지	S_PAWN	MONSTER	MELEE	4	0		0	ANIMAL		0	wild_boar	0	8	5	8	3	24	30	145	3	2	0	0	6	6	90	100	25	2000	150	0	0	0	0	0	0	5	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5204	곰	PAWN	MONSTER	POWER	4	0		0	ANIMAL		0	bear	0	8	6	8	3	24	30	157	3	2	0	0	8	7	110	70	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5205	회색곰	S_PAWN	MONSTER	TANKER	5	0		0	ANIMAL		0	bear	0	8	8	8	3	25	34	168	3	2	0	0	9	8	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5206	검은곰	PAWN	MONSTER	POWER	6	0		0	ANIMAL		0	bear	0	9	9	10	4	27	35	175	3	2	0	0	10	9	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5207	불곰	S_PAWN	MONSTER	POWER	6	0		0	ANIMAL		0	bear	0	10	9	9	4	28	36	180	3	2	0	0	12	9	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5208	호랑이	PAWN	MONSTER	POWER	7	0		0	ANIMAL		0	tiger	0	10	10	10	5	30	38	185	3	2	0	0	14	10	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5209	대호	S_PAWN	MONSTER	POWER	8	0		0	ANIMAL		0	tiger	0	12	10	12	5	32	40	214	3	2	0	0	15	10	110	110	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6001	화정	PAWN	MONSTER	MAGIC	97	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	fire_ghost	0	125	62	125	31	389	431	13735	3	5	0	0	1323	100	110	110	100	2000	850	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	-70	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6002	염정	PAWN	MONSTER	MELEE	99	0	"AGGR,REVIVE"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	fire_tiger_boss	0	126	63	126	31	390	433	27865	3	5	0	0	3207	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	-70	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6003	극열정	S_PAWN	MONSTER	MELEE	100	0	"AGGR,STONESKIN"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	fire_man	0	64	128	64	32	394	437	28653	5	7	0	0	3270	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	-60	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6004	혈화정	S_PAWN	MONSTER	MELEE	100	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	fire_knight	0	125	62	125	31	389	431	13735	3	5	0	0	1323	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	-60	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6005	화마	KNIGHT	MONSTER	MELEE	103	0	"AGGR,REVIVE"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	fire_king	0	126	63	126	31	390	433	27865	3	5	0	0	3207	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	-50	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6006	염마	KNIGHT	MONSTER	MELEE	103	0	"AGGR,STONESKIN"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	firegolem_soldier	0	64	128	64	32	394	437	28653	5	7	0	0	3270	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	-50	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6007	화괴	KNIGHT	MONSTER	MELEE	105	0	"AGGR,BERSERK"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	firegolem_magician	0	130	65	130	32	374	461	72626	5	10	0	0	9907	145	110	110	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	-50	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6008	염괴	S_KNIGHT	MONSTER	MELEE	105	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"SLOW,CURSE,TERROR"	0	firegolem_general	0	131	65	131	32	375	463	147212	5	15	0	0	23895	178	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	-40	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6009	초열괴	S_KNIGHT	MONSTER	MELEE	107	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,CURSE,TERROR"	0	firegolem_boss	0	99	132	66	33	354	487	596772	10	15	0	0	116266	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	-40	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6051	진초열괴	S_KNIGHT	MONSTER	MELEE	107	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,CURSE,TERROR"	0	firegolem_boss	0	99	132	66	33	354	487	596772	10	15	0	0	116266	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	-40	0	0	0	0	3	6008	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6091	야마천	BOSS	MONSTER	MELEE	108	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,CURSE,TERROR"	0	yamachun	0	133	66	133	33	356	490	1813838	30	20	0	0	422585	256	110	110	100	2000	300	0	0	0	0	5	5	10	15	40	35	40	40	40	40	-30	10	0	10	0	4	6008	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6101	빙정	PAWN	MONSTER	MAGIC	97	0	"AGGR,GODSPEED"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	ice_snow_monster	0	125	62	125	31	389	431	13735	3	5	0	0	1323	100	110	110	100	2000	850	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6102	냉정	PAWN	MONSTER	MELEE	99	0	"AGGR,REVIVE"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	ice_snow_insect	0	126	63	126	31	390	433	27865	3	5	0	0	3207	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6103	극빙정	S_PAWN	MONSTER	MELEE	100	0	"AGGR,STONESKIN"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	ice_snow_man	0	64	128	64	32	394	437	28653	5	7	0	0	3270	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6104	한빙정	S_PAWN	MONSTER	MELEE	100	0	"AGGR,GODSPEED"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	ice_snow_giant_man	0	125	62	125	31	389	431	13735	3	5	0	0	1323	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6105	빙마	KNIGHT	MONSTER	MELEE	103	0	"AGGR,REVIVE"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	ice_snow_golem	0	126	63	126	31	390	433	27865	3	5	0	0	3207	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6106	냉마	KNIGHT	MONSTER	MELEE	103	0	"AGGR,STONESKIN"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	icegolem_soldier	0	64	128	64	32	394	437	28653	5	7	0	0	3270	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6107	빙괴	KNIGHT	MONSTER	MELEE	105	0	"AGGR,BERSERK"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	icegolem_magician	0	130	65	130	32	374	461	72626	5	10	0	0	9907	145	110	110	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6108	냉괴	S_KNIGHT	MONSTER	MELEE	105	0	"AGGR,GODSPEED"	0	"ICE,ATT_ICE"	"SLOW,CURSE,TERROR"	0	icegolem_general	0	131	65	131	32	375	463	147212	5	15	0	0	23895	178	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6109	초냉괴	S_KNIGHT	MONSTER	MELEE	107	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"ICE,ATT_ICE"	"STUN,SLOW,CURSE,TERROR"	0	icegolem_boss	0	99	132	66	33	354	487	596772	10	15	0	0	116266	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6110	화정+	PAWN	MONSTER	MELEE	103	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_giant_man	0	125	62	125	31	183	262	97407	3	7	0	0	0	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	-70	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6111	화염골렘+	KNIGHT	MONSTER	MELEE	107	0	"AGGR,STONESKIN"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_golem	0	126	63	126	31	183	262	159159	4	7	0	0	0	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	40	35	40	40	40	40	-50	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6112	극열정+	S_PAWN	MONSTER	MELEE	105	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_insect	0	64	128	64	32	183	262	159159	4	14	0	0	0	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	40	35	40	40	40	40	-60	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6113	혈화정+	KNIGHT	MONSTER	MELEE	105	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_man	0	125	128	125	31	183	262	147212	5	14	0	0	0	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	40	35	40	40	40	40	-50	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6114	화마+	PAWN	MONSTER	MAGIC	103	0	"AGGR,BERSERK"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	magma_crystal	0	126	63	126	31	183	262	159159	7	15	0	0	0	121	110	110	100	2000	850	0	0	0	0	5	0	0	12	40	35	40	40	40	40	-70	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6115	새끼적룡	S_KNIGHT	MONSTER	MAGIC	110	0	"AGGR,BERSERK"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,POISON,TERROR"	0	reddragon_room_fly	0	125	100	125	31	179	246	289159	3	7	0	0	0	100	110	110	100	2000	850	0	0	0	0	0	0	0	10	70	70	70	70	70	70	-40	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6116	인간형보스	BOSS	MONSTER	MELEE	113	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,POISON,TERROR"	0	reddragon_room_human_boss	0	125	132	125	31	389	431	996772	4	7	0	0	4564000	100	110	110	100	2000	220	0	0	0	0	0	0	0	10	70	70	70	70	70	70	-30	10	0	10	0	4	6117	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6117	부활한인간형	S_KNIGHT	MONSTER	MELEE	97	0	"AGGR,BERSERK"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,POISON,TERROR"	0	reddragon_room_human_boss	0	121	132	60	30	183	262	297407	4	14	0	0	0	100	110	110	100	2000	220	0	0	0	0	0	0	0	10	40	35	40	40	40	40	-40	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6118	"드래곤석상"	KING	STONE	MELEE	120	0	"NOMOVE,NORECOVERY"	0		"STUN,SLOW,POISON,TERROR"	0	metinstone_reddragon_statue	0	0	132	100	0	0	0	7000000	5	1	0	0	0	296	6337	6339	0	2000	150	0	0	0	0	0	0	0	0	70	70	70	70	70	70	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6151	진초냉괴	BOSS	MONSTER	MELEE	107	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"ICE,ATT_ICE"	"STUN,SLOW,TERROR"	0	icegolem_boss	0	99	132	66	33	354	487	596772	10	15	0	0	116266	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	10	10	0	10	0	3	6108	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6191	한마의	BOSS	MONSTER	MELEE	108	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"ICE,ATT_ICE"	"STUN,SLOW,TERROR"	0	hanma_boss	0	133	66	133	33	356	490	1813838	30	20	0	0	422585	256	110	110	100	2000	300	0	0	0	0	5	5	10	15	40	35	40	40	40	40	10	10	0	10	0	4	6108	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6192	뇌마	KING	MONSTER	MELEE	123	0	"AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"ORC,ATT_EARTH"	"STUN,SLOW,TERROR"	0	thunder_boss	0	133	66	133	33	346	470	1813838	30	2	0	0	4564000	256	110	110	100	2000	400	0	0	0	0	5	5	10	15	40	40	20	20	20	20	10	10	0	10	0	4	6406	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6193	적룡	KING	MONSTER	MELEE	123	0	"AGGR,NOMOVE,BERSERK,STONESKIN,DEATHBLOW,REVIVE"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	reddragon_room_boss2	0	133	66	133	33	346	470	1813838	30	2	0	0	4564000	256	110	110	100	2000	400	0	0	0	0	5	5	10	15	40	40	20	20	20	20	-20	10	0	10	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6201	화정+	PAWN	MONSTER	MELEE	97	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_giant_man	0	125	62	125	31	173	234	97407	3	7	0	0	0	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	-70	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6202	화염골렘+	KNIGHT	MONSTER	MELEE	98	0	"AGGR,STONESKIN"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_golem	0	126	63	126	31	179	246	159159	4	7	0	0	0	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	20	20	20	20	20	20	-50	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6203	극열정+	S_PAWN	MONSTER	MELEE	99	0	"AGGR,GODSPEED"	0	"FIRE,ATT_FIRE"	"STUN,SLOW,TERROR"	0	ice_snow_insect	0	64	128	64	32	207	258	159159	4	14	0	0	0	123	110	110	100	2000	100	0	0	0	0	3	0	3	15	20	20	20	20	20	20	-60	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
